21-11-2024 09:51:17 | EASY_prep_Big_down | INFO | Starting EASY_prep_Big_down
22-11-2024 02:50:07 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 02:50:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 02:50:07 | EASY_Big_down_loop | INFO | Success! Got 0.008229920000000002usdt intrade C02__488422401130946560038
22-11-2024 02:50:07 | EASY_Big_down_loop | INFO | Bet C02__488422382021709824038 completed and removed.
22-11-2024 02:50:07 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 02:50:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 02:55:05 | EASY_Big_down_loop | INFO | На состояние 02:55:05 активных ставок: 0, денег: 47.752$
22-11-2024 02:55:05 | EASY_Big_down_loop | INFO | На состояние 02:55:05 активных ставок: 0, денег: 49.424$
22-11-2024 02:55:06 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 02:55:06 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 02:55:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 02:55:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:00:05 | EASY_Big_down_loop | INFO | На состояние 03:00:05 активных ставок: 0, денег: 47.752$
22-11-2024 03:00:05 | EASY_Big_down_loop | INFO | На состояние 03:00:05 активных ставок: 0, денег: 49.424$
22-11-2024 03:00:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 03:00:05 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:00:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 03:00:05 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:05:05 | EASY_Big_down_loop | INFO | На состояние 03:05:05 активных ставок: 0, денег: 49.424$
22-11-2024 03:05:05 | EASY_Big_down_loop | INFO | На состояние 03:05:05 активных ставок: 0, денег: 47.752$
22-11-2024 03:05:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 03:05:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 03:05:05 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:05:05 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:10:05 | EASY_Big_down_loop | INFO | На состояние 03:10:05 активных ставок: 0, денег: 49.424$
22-11-2024 03:10:05 | EASY_Big_down_loop | INFO | На состояние 03:10:05 активных ставок: 0, денег: 47.752$
22-11-2024 03:10:06 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 03:10:06 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 03:10:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:10:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:15:05 | EASY_Big_down_loop | INFO | На состояние 03:15:05 активных ставок: 0, денег: 47.752$
22-11-2024 03:15:05 | EASY_Big_down_loop | INFO | На состояние 03:15:05 активных ставок: 0, денег: 49.424$
22-11-2024 03:15:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 03:15:05 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:15:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 03:15:05 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:20:05 | EASY_Big_down_loop | INFO | На состояние 03:20:05 активных ставок: 0, денег: 47.752$
22-11-2024 03:20:05 | EASY_Big_down_loop | INFO | На состояние 03:20:05 активных ставок: 0, денег: 49.424$
22-11-2024 03:20:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 03:20:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 03:20:05 | EASY_Big_down_loop | ERROR | Error loading bets file: 1 validation error for Bets
  Invalid JSON: EOF while parsing a value at line 1 column 0 [type=json_invalid, input_value=b'', input_type=bytes]
    For further information visit https://errors.pydantic.dev/2.9/v/json_invalid
22-11-2024 03:20:05 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:20:35 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:25:05 | EASY_Big_down_loop | INFO | На состояние 03:25:05 активных ставок: 0, денег: 49.424$
22-11-2024 03:25:05 | EASY_Big_down_loop | INFO | На состояние 03:25:05 активных ставок: 0, денег: 47.752$
22-11-2024 03:25:06 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 03:25:06 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 03:25:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:25:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:30:05 | EASY_Big_down_loop | INFO | На состояние 03:30:05 активных ставок: 0, денег: 47.752$
22-11-2024 03:30:05 | EASY_Big_down_loop | INFO | На состояние 03:30:05 активных ставок: 0, денег: 49.424$
22-11-2024 03:30:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.59
22-11-2024 03:30:05 | EASY_Big_down_loop | INFO | No active bets. New bet size: 1.65
22-11-2024 03:30:05 | EASY_Big_down_loop | ERROR | Error loading bets file: 1 validation error for Bets
  Invalid JSON: EOF while parsing a value at line 1 column 0 [type=json_invalid, input_value=b'', input_type=bytes]
    For further information visit https://errors.pydantic.dev/2.9/v/json_invalid
22-11-2024 03:30:05 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:30:35 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:35:05 | EASY_Big_down_loop | INFO | На состояние 03:35:05 активных ставок: 0, денег: 49.424$
22-11-2024 03:35:05 | EASY_Big_down_loop | INFO | На состояние 03:35:05 активных ставок: 0, денег: 47.752$
22-11-2024 03:35:05 | EASY_Big_down_loop | INFO | Price change detected: 0.45560221187770367%
22-11-2024 03:35:05 | EASY_Big_down_loop | INFO | Price change detected: 0.45560221187770367%
22-11-2024 03:35:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488441257484451840038
22-11-2024 03:35:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488441257522167808038
22-11-2024 03:35:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.79
22-11-2024 03:35:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.79
22-11-2024 03:35:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488441277210230786038
22-11-2024 03:35:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488441277805813760038
22-11-2024 03:35:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:35:12 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:40:05 | EASY_Big_down_loop | INFO | На состояние 03:40:05 активных ставок: 1, денег: 49.424$
22-11-2024 03:40:05 | EASY_Big_down_loop | INFO | На состояние 03:40:05 активных ставок: 1, денег: 47.752$
22-11-2024 03:40:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:40:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:45:05 | EASY_Big_down_loop | INFO | На состояние 03:45:05 активных ставок: 1, денег: 47.752$
22-11-2024 03:45:05 | EASY_Big_down_loop | INFO | На состояние 03:45:05 активных ставок: 1, денег: 49.424$
22-11-2024 03:45:05 | EASY_Big_down_loop | INFO | Price change detected: 0.49568088725209236%
22-11-2024 03:45:05 | EASY_Big_down_loop | INFO | Price change detected: 0.49568088725209236%
22-11-2024 03:45:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488443771709648896038
22-11-2024 03:45:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488443772154208256038
22-11-2024 03:45:09 | EASY_Big_down_loop | INFO | Bought KAS: 10.85
22-11-2024 03:45:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.85
22-11-2024 03:45:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488443790466576384038
22-11-2024 03:45:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488443791464800256038
22-11-2024 03:45:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:45:12 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:50:05 | EASY_Big_down_loop | INFO | На состояние 03:50:05 активных ставок: 2, денег: 47.752$
22-11-2024 03:50:05 | EASY_Big_down_loop | INFO | На состояние 03:50:05 активных ставок: 2, денег: 49.424$
22-11-2024 03:50:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:50:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:55:05 | EASY_Big_down_loop | INFO | На состояние 03:55:05 активных ставок: 2, денег: 49.424$
22-11-2024 03:55:05 | EASY_Big_down_loop | INFO | На состояние 03:55:05 активных ставок: 2, денег: 47.752$
22-11-2024 03:55:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 03:55:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:00:05 | EASY_Big_down_loop | INFO | На состояние 04:00:05 активных ставок: 2, денег: 49.424$
22-11-2024 04:00:05 | EASY_Big_down_loop | INFO | На состояние 04:00:05 активных ставок: 2, денег: 47.752$
22-11-2024 04:00:06 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:00:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:05:05 | EASY_Big_down_loop | INFO | На состояние 04:05:05 активных ставок: 2, денег: 47.752$
22-11-2024 04:05:05 | EASY_Big_down_loop | INFO | Price change detected: 0.4821822512894869%
22-11-2024 04:05:05 | EASY_Big_down_loop | INFO | На состояние 04:05:05 активных ставок: 2, денег: 49.424$
22-11-2024 04:05:06 | EASY_Big_down_loop | INFO | Price change detected: 0.4821822512894869%
22-11-2024 04:05:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488448805461651456038
22-11-2024 04:05:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488448808015974400038
22-11-2024 04:05:09 | EASY_Big_down_loop | INFO | Bought KAS: 10.85
22-11-2024 04:05:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.85
22-11-2024 04:05:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488448823807504387038
22-11-2024 04:05:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488448826244411392038
22-11-2024 04:05:12 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:05:13 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:10:05 | EASY_Big_down_loop | INFO | На состояние 04:10:05 активных ставок: 3, денег: 49.424$
22-11-2024 04:10:05 | EASY_Big_down_loop | INFO | На состояние 04:10:05 активных ставок: 3, денег: 47.752$
22-11-2024 04:10:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:10:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:15:05 | EASY_Big_down_loop | INFO | На состояние 04:15:05 активных ставок: 3, денег: 49.424$
22-11-2024 04:15:05 | EASY_Big_down_loop | INFO | На состояние 04:15:05 активных ставок: 3, денег: 47.752$
22-11-2024 04:15:07 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:15:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:20:05 | EASY_Big_down_loop | INFO | На состояние 04:20:05 активных ставок: 3, денег: 47.752$
22-11-2024 04:20:05 | EASY_Big_down_loop | INFO | Price change detected: 0.494250375777483%
22-11-2024 04:20:05 | EASY_Big_down_loop | INFO | На состояние 04:20:05 активных ставок: 3, денег: 49.424$
22-11-2024 04:20:06 | EASY_Big_down_loop | INFO | Price change detected: 0.494250375777483%
22-11-2024 04:20:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488452579961966594038
22-11-2024 04:20:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488452582784716801038
22-11-2024 04:20:09 | EASY_Big_down_loop | INFO | Bought KAS: 10.86
22-11-2024 04:20:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488452598324625408038
22-11-2024 04:20:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.86
22-11-2024 04:20:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488452601180925954038
22-11-2024 04:20:13 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:20:13 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:25:05 | EASY_Big_down_loop | INFO | На состояние 04:25:05 активных ставок: 4, денег: 47.752$
22-11-2024 04:25:05 | EASY_Big_down_loop | INFO | Price change detected: 0.5665386095643044%
22-11-2024 04:25:05 | EASY_Big_down_loop | INFO | На состояние 04:25:05 активных ставок: 4, денег: 49.424$
22-11-2024 04:25:06 | EASY_Big_down_loop | INFO | Price change detected: 0.5665386095643044%
22-11-2024 04:25:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488453838232158208038
22-11-2024 04:25:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488453840828456960038
22-11-2024 04:25:09 | EASY_Big_down_loop | INFO | Bought KAS: 10.93
22-11-2024 04:25:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.93
22-11-2024 04:25:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488453856489992192038
22-11-2024 04:25:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488453859165921280038
22-11-2024 04:25:13 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:25:14 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:30:05 | EASY_Big_down_loop | INFO | На состояние 04:30:05 активных ставок: 5, денег: 49.424$
22-11-2024 04:30:05 | EASY_Big_down_loop | INFO | На состояние 04:30:05 активных ставок: 5, денег: 47.752$
22-11-2024 04:30:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:30:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:35:05 | EASY_Big_down_loop | INFO | На состояние 04:35:05 активных ставок: 5, денег: 47.752$
22-11-2024 04:35:05 | EASY_Big_down_loop | INFO | На состояние 04:35:05 активных ставок: 5, денег: 49.424$
22-11-2024 04:35:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:35:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:40:05 | EASY_Big_down_loop | INFO | На состояние 04:40:05 активных ставок: 5, денег: 49.424$
22-11-2024 04:40:05 | EASY_Big_down_loop | INFO | На состояние 04:40:05 активных ставок: 5, денег: 47.752$
22-11-2024 04:40:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:40:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:45:05 | EASY_Big_down_loop | INFO | На состояние 04:45:05 активных ставок: 5, денег: 49.424$
22-11-2024 04:45:05 | EASY_Big_down_loop | INFO | На состояние 04:45:05 активных ставок: 5, денег: 47.752$
22-11-2024 04:45:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:45:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:50:05 | EASY_Big_down_loop | INFO | На состояние 04:50:05 активных ставок: 5, денег: 47.752$
22-11-2024 04:50:05 | EASY_Big_down_loop | INFO | На состояние 04:50:05 активных ставок: 5, денег: 49.424$
22-11-2024 04:50:08 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:50:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:55:05 | EASY_Big_down_loop | INFO | На состояние 04:55:05 активных ставок: 5, денег: 49.424$
22-11-2024 04:55:05 | EASY_Big_down_loop | INFO | На состояние 04:55:05 активных ставок: 5, денег: 47.752$
22-11-2024 04:55:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 04:55:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:00:05 | EASY_Big_down_loop | INFO | На состояние 05:00:05 активных ставок: 5, денег: 47.752$
22-11-2024 05:00:05 | EASY_Big_down_loop | INFO | На состояние 05:00:05 активных ставок: 5, денег: 49.424$
22-11-2024 05:00:05 | EASY_Big_down_loop | INFO | Price change detected: 0.6665395572781563%
22-11-2024 05:00:05 | EASY_Big_down_loop | INFO | Price change detected: 0.6665395572781563%
22-11-2024 05:00:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488462647176523776038
22-11-2024 05:00:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488462648099311616038
22-11-2024 05:00:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.96
22-11-2024 05:00:10 | EASY_Big_down_loop | INFO | Bought KAS: 10.96
22-11-2024 05:00:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488462666931732480038
22-11-2024 05:00:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488462667896389632038
22-11-2024 05:00:14 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:00:15 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:05:05 | EASY_Big_down_loop | INFO | На состояние 05:05:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:05:05 | EASY_Big_down_loop | INFO | На состояние 05:05:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:05:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:05:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:10:05 | EASY_Big_down_loop | INFO | На состояние 05:10:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:10:05 | EASY_Big_down_loop | INFO | На состояние 05:10:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:10:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:10:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:15:05 | EASY_Big_down_loop | INFO | На состояние 05:15:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:15:05 | EASY_Big_down_loop | INFO | На состояние 05:15:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:15:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:15:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:20:05 | EASY_Big_down_loop | INFO | На состояние 05:20:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:20:05 | EASY_Big_down_loop | INFO | На состояние 05:20:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:20:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:20:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:25:05 | EASY_Big_down_loop | INFO | На состояние 05:25:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:25:05 | EASY_Big_down_loop | INFO | На состояние 05:25:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:25:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:25:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:30:05 | EASY_Big_down_loop | INFO | На состояние 05:30:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:30:05 | EASY_Big_down_loop | INFO | На состояние 05:30:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:30:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:30:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:35:05 | EASY_Big_down_loop | INFO | На состояние 05:35:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:35:05 | EASY_Big_down_loop | INFO | На состояние 05:35:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:35:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:35:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:40:05 | EASY_Big_down_loop | INFO | На состояние 05:40:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:40:05 | EASY_Big_down_loop | INFO | На состояние 05:40:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:40:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:40:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:45:05 | EASY_Big_down_loop | INFO | На состояние 05:45:05 активных ставок: 6, денег: 49.424$
22-11-2024 05:45:05 | EASY_Big_down_loop | INFO | На состояние 05:45:05 активных ставок: 6, денег: 47.752$
22-11-2024 05:45:05 | EASY_Big_down_loop | INFO | Price change detected: 0.9034548886120319%
22-11-2024 05:45:05 | EASY_Big_down_loop | INFO | Price change detected: 0.9034548886120319%
22-11-2024 05:45:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488473971600203776038
22-11-2024 05:45:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488473972447440901038
22-11-2024 05:45:09 | EASY_Big_down_loop | INFO | Bought KAS: 11.08
22-11-2024 05:45:10 | EASY_Big_down_loop | INFO | Bought KAS: 11.08
22-11-2024 05:45:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488473989853822976038
22-11-2024 05:45:11 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488473992726929409038
22-11-2024 05:45:15 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:45:16 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:50:05 | EASY_Big_down_loop | INFO | На состояние 05:50:05 активных ставок: 7, денег: 47.752$
22-11-2024 05:50:05 | EASY_Big_down_loop | INFO | На состояние 05:50:05 активных ставок: 7, денег: 49.424$
22-11-2024 05:50:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:50:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:55:05 | EASY_Big_down_loop | INFO | На состояние 05:55:05 активных ставок: 7, денег: 49.424$
22-11-2024 05:55:05 | EASY_Big_down_loop | INFO | На состояние 05:55:05 активных ставок: 7, денег: 47.752$
22-11-2024 05:55:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 05:55:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:00:05 | EASY_Big_down_loop | INFO | На состояние 06:00:05 активных ставок: 7, денег: 49.424$
22-11-2024 06:00:05 | EASY_Big_down_loop | INFO | На состояние 06:00:05 активных ставок: 7, денег: 47.752$
22-11-2024 06:00:05 | EASY_Big_down_loop | INFO | Price change detected: 0.4092077724635601%
22-11-2024 06:00:05 | EASY_Big_down_loop | INFO | Price change detected: 0.4092077724635601%
22-11-2024 06:00:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488477745525907457038
22-11-2024 06:00:06 | EASY_Big_down_loop | INFO | Market buy order placed, ID: C02__488477746855485441038
22-11-2024 06:00:09 | EASY_Big_down_loop | INFO | Bought KAS: 11.08
22-11-2024 06:00:09 | EASY_Big_down_loop | INFO | Bought KAS: 11.08
22-11-2024 06:00:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488477763880165376038
22-11-2024 06:00:10 | EASY_Big_down_loop | INFO | Limit sell order placed, ID: C02__488477765104914432038
22-11-2024 06:00:15 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:00:15 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:05:05 | EASY_Big_down_loop | INFO | На состояние 06:05:05 активных ставок: 8, денег: 49.424$
22-11-2024 06:05:05 | EASY_Big_down_loop | INFO | На состояние 06:05:05 активных ставок: 8, денег: 47.752$
22-11-2024 06:05:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:05:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:10:05 | EASY_Big_down_loop | INFO | На состояние 06:10:05 активных ставок: 8, денег: 49.424$
22-11-2024 06:10:05 | EASY_Big_down_loop | INFO | На состояние 06:10:05 активных ставок: 8, денег: 47.752$
22-11-2024 06:10:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:10:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:15:05 | EASY_Big_down_loop | INFO | На состояние 06:15:05 активных ставок: 8, денег: 47.752$
22-11-2024 06:15:05 | EASY_Big_down_loop | INFO | На состояние 06:15:05 активных ставок: 8, денег: 49.424$
22-11-2024 06:15:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:15:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:20:05 | EASY_Big_down_loop | INFO | На состояние 06:20:05 активных ставок: 8, денег: 49.424$
22-11-2024 06:20:05 | EASY_Big_down_loop | INFO | На состояние 06:20:05 активных ставок: 8, денег: 47.752$
22-11-2024 06:20:12 | EASY_Big_down_loop | INFO | Success! Got 0.0070694000000000035usdt intrade C02__488477765104914432038
22-11-2024 06:20:12 | EASY_Big_down_loop | INFO | Bet C02__488477746855485441038 completed and removed.
22-11-2024 06:20:12 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:20:12 | EASY_Big_down_loop | INFO | Success! Got 0.0070694000000000035usdt intrade C02__488477763880165376038
22-11-2024 06:20:12 | EASY_Big_down_loop | INFO | Bet C02__488477745525907457038 completed and removed.
22-11-2024 06:20:12 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:25:05 | EASY_Big_down_loop | INFO | На состояние 06:25:05 активных ставок: 7, денег: 47.759$
22-11-2024 06:25:05 | EASY_Big_down_loop | INFO | На состояние 06:25:05 активных ставок: 7, денег: 49.431$
22-11-2024 06:25:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:25:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:30:05 | EASY_Big_down_loop | INFO | На состояние 06:30:05 активных ставок: 7, денег: 47.759$
22-11-2024 06:30:05 | EASY_Big_down_loop | INFO | На состояние 06:30:05 активных ставок: 7, денег: 49.431$
22-11-2024 06:30:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:30:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:35:05 | EASY_Big_down_loop | INFO | На состояние 06:35:05 активных ставок: 7, денег: 49.431$
22-11-2024 06:35:05 | EASY_Big_down_loop | INFO | На состояние 06:35:05 активных ставок: 7, денег: 47.759$
22-11-2024 06:35:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:35:11 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:40:05 | EASY_Big_down_loop | INFO | На состояние 06:40:05 активных ставок: 7, денег: 47.759$
22-11-2024 06:40:05 | EASY_Big_down_loop | INFO | На состояние 06:40:05 активных ставок: 7, денег: 49.431$
22-11-2024 06:40:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:40:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:45:05 | EASY_Big_down_loop | INFO | На состояние 06:45:05 активных ставок: 7, денег: 47.759$
22-11-2024 06:45:05 | EASY_Big_down_loop | INFO | На состояние 06:45:05 активных ставок: 7, денег: 49.431$
22-11-2024 06:45:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:45:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:50:05 | EASY_Big_down_loop | INFO | На состояние 06:50:05 активных ставок: 7, денег: 47.759$
22-11-2024 06:50:05 | EASY_Big_down_loop | INFO | На состояние 06:50:05 активных ставок: 7, денег: 49.431$
22-11-2024 06:50:09 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:50:10 | EASY_Big_down_loop | INFO | Starting iteration
22-11-2024 06:55:05 | EASY_Big_down_loop | INFO | На состояние 06:55:05 активных ставок: 7, денег: 49.431$
22-11-2024 06:55:05 | EASY_Big_down_loop | INFO | На состояние 06:55:05 активных ставок: 7, денег: 47.759$
